NAME_FILE,DATE,CLASS,BACKGROUND,LIGHT,INDOOR
CANECA_NOITE_OUTDOOR_ESCURO3b.jpg,,CANECA,ESCURO,False,False
CANECA_NOITE_OUTDOOR_ESCURO3c.jpg,,CANECA,ESCURO,False,False
CANECA_DIA_INDOOR_CLARO3a.jpg,,CANECA,CLARO,True,True
CANECA_DIA_INDOOR_CLARO3b.jpg,,CANECA,CLARO,True,True
CANECA_DIA_INDOOR_CLARO3c.jpg,,CANECA,CLARO,True,True
CANECA_DIA_OUTDOOR_CLARO3a.jpg,,CANECA,CLARO,True,False
CANECA_DIA_OUTDOOR_CLARO3b.jpg,,CANECA,CLARO,True,False
CANECA_DIA_OUTDOOR_CLARO3c.jpg,,CANECA,CLARO,True,False
CANECA_NOITE_INDOOR_CLARO3a.jpg,,CANECA,CLARO,False,True
CANECA_NOITE_INDOOR_CLARO3b.jpg,,CANECA,CLARO,False,True
CANECA_NOITE_INDOOR_CLARO3c.jpg,,CANECA,CLARO,False,True
CANECA_NOITE_OUTDOOR_CLARO3a.jpg,,CANECA,CLARO,False,False
CANECA_NOITE_OUTDOOR_CLARO3b.jpg,,CANECA,CLARO,False,False
CANECA_NOITE_OUTDOOR_CLARO3c.jpg,,CANECA,CLARO,False,False
CANECA_DIA_INDOOR_MADEIRA3a.jpg,,CANECA,MADEIRA,True,True
CANECA_DIA_INDOOR_MADEIRA3b.jpg,,CANECA,MADEIRA,True,True
CANECA_DIA_INDOOR_MADEIRA3c.jpg,,CANECA,MADEIRA,True,True
CANECA_DIA_OUTDOOR_MADEIRA3a.jpg,,CANECA,MADEIRA,True,False
CANECA_DIA_OUTDOOR_MADEIRA3b.jpg,,CANECA,MADEIRA,True,False
CANECA_DIA_OUTDOOR_MADEIRA3c.jpg,,CANECA,MADEIRA,True,False
CANECA_NOITE_INDOOR_MADEIRA3a.jpg,,CANECA,MADEIRA,False,True
CANECA_NOITE_INDOOR_MADEIRA3b.jpg,,CANECA,MADEIRA,False,True
CANECA_NOITE_INDOOR_MADEIRA3c.jpg,,CANECA,MADEIRA,False,True
CANECA_NOITE_OUTDOOR_MADEIRA3a.jpg,,CANECA,MADEIRA,False,False
CANECA_NOITE_OUTDOOR_MADEIRA3b.jpg,,CANECA,MADEIRA,False,False
CANECA_NOITE_OUTDOOR_MADEIRA3c.jpg,,CANECA,MADEIRA,False,False
FACA_DIA_INDOOR_ESCURO1a.jpg,2020-09-26,FACA,ESCURO,True,True
FACA_DIA_INDOOR_ESCURO1b.jpg,2020-09-26,FACA,ESCURO,True,True
FACA_DIA_INDOOR_ESCURO1c.jpg,2020-09-26,FACA,ESCURO,True,True
FACA_DIA_OUTDOOR_ESCURO1a.jpg,2020-09-26,FACA,ESCURO,True,False
FACA_DIA_OUTDOOR_ESCURO1b.jpg,2020-09-26,FACA,ESCURO,True,False
FACA_DIA_OUTDOOR_ESCURO1c.jpg,2020-09-26,FACA,ESCURO,True,False
FACA_NOITE_INDOOR_ESCURO1a.jpg,2020-09-26,FACA,ESCURO,False,True
FACA_NOITE_INDOOR_ESCURO1b.jpg,2020-09-26,FACA,ESCURO,False,True
FACA_NOITE_INDOOR_ESCURO1c.jpg,2020-09-26,FACA,ESCURO,False,True
FACA_NOITE_OUTDOOR_ESCURO1a.jpg,2020-09-26,FACA,ESCURO,False,False
FACA_NOITE_OUTDOOR_ESCURO1b.jpg,2020-09-26,FACA,ESCURO,False,False
FACA_NOITE_OUTDOOR_ESCURO1c.jpg,2020-09-26,FACA,ESCURO,False,False
FACA_DIA_INDOOR_CLARO1a.jpg,2020-09-26,FACA,CLARO,True,True
FACA_DIA_INDOOR_CLARO1b.jpg,2020-09-26,FACA,CLARO,True,True
FACA_DIA_INDOOR_CLARO1c.jpg,2020-09-26,FACA,CLARO,True,True
FACA_DIA_OUTDOOR_CLARO1a.jpg,2020-09-26,FACA,CLARO,True,False
FACA_DIA_OUTDOOR_CLARO1b.jpg,2020-09-26,FACA,CLARO,True,False
FACA_DIA_OUTDOOR_CLARO1c.jpg,2020-09-26,FACA,CLARO,True,False
FACA_NOITE_INDOOR_CLARO1a.jpg,2020-09-26,FACA,CLARO,False,True
FACA_NOITE_INDOOR_CLARO1b.jpg,2020-09-26,FACA,CLARO,False,True
FACA_NOITE_INDOOR_CLARO1c.jpg,2020-09-26,FACA,CLARO,False,True
FACA_NOITE_OUTDOOR_CLARO1a.jpg,2020-09-26,FACA,CLARO,False,False
FACA_NOITE_OUTDOOR_CLARO1b.jpg,2020-09-26,FACA,CLARO,False,False
FACA_NOITE_OUTDOOR_CLARO1c.jpg,2020-09-26,FACA,CLARO,False,False
FACA_DIA_INDOOR_MADEIRA1a.jpg,2020-09-26,FACA,MADEIRA,True,True
FACA_DIA_INDOOR_MADEIRA1b.jpg,2020-09-26,FACA,MADEIRA,True,True
FACA_DIA_INDOOR_MADEIRA1c.jpg,2020-09-26,FACA,MADEIRA,True,True
FACA_DIA_OUTDOOR_MADEIRA1a.jpg,2020-09-26,FACA,MADEIRA,True,False
FACA_DIA_OUTDOOR_MADEIRA1b.jpg,2020-09-26,FACA,MADEIRA,True,False
FACA_DIA_OUTDOOR_MADEIRA1c.jpg,2020-09-26,FACA,MADEIRA,True,False
FACA_NOITE_INDOOR_MADEIRA1a.jpg,2020-09-26,FACA,MADEIRA,False,True
FACA_NOITE_INDOOR_MADEIRA1b.jpg,2020-09-26,FACA,MADEIRA,False,True
FACA_NOITE_INDOOR_MADEIRA1c.jpg,2020-09-26,FACA,MADEIRA,False,True
FACA_NOITE_OUTDOOR_MADEIRA1a.jpg,2020-09-26,FACA,MADEIRA,False,False
FACA_NOITE_OUTDOOR_MADEIRA1b.jpg,2020-09-26,FACA,MADEIRA,False,False
FACA_NOITE_OUTDOOR_MADEIRA1c.jpg,2020-09-26,FACA,MADEIRA,False,False
FACA_DIA_INDOOR_ESCURO2a.jpg,,FACA,ESCURO,True,True
FACA_DIA_INDOOR_ESCURO2b.jpg,,FACA,ESCURO,True,True
FACA_DIA_INDOOR_ESCURO2c.jpg,,FACA,ESCURO,True,True
FACA_DIA_OUTDOOR_ESCURO2a.jpg,,FACA,ESCURO,True,False
FACA_DIA_OUTDOOR_ESCURO2b.jpg,,FACA,ESCURO,True,False
FACA_DIA_OUTDOOR_ESCURO2c.jpg,,FACA,ESCURO,True,False
FACA_NOITE_INDOOR_ESCURO2a.jpg,,FACA,ESCURO,False,True
FACA_NOITE_INDOOR_ESCURO2b.jpg,,FACA,ESCURO,False,True
FACA_NOITE_INDOOR_ESCURO2c.jpg,,FACA,ESCURO,False,True
FACA_NOITE_OUTDOOR_ESCURO2a.jpg,,FACA,ESCURO,False,False
FACA_NOITE_OUTDOOR_ESCURO2b.jpg,,FACA,ESCURO,False,False
FACA_NOITE_OUTDOOR_ESCURO2c.jpg,,FACA,ESCURO,False,False
FACA_DIA_INDOOR_CLARO2a.jpg,,FACA,CLARO,True,True
FACA_DIA_INDOOR_CLARO2b.jpg,,FACA,CLARO,True,True
FACA_DIA_INDOOR_CLARO2c.jpg,,FACA,CLARO,True,True
FACA_DIA_OUTDOOR_CLARO2a.jpg,,FACA,CLARO,True,False
FACA_DIA_OUTDOOR_CLARO2b.jpg,,FACA,CLARO,True,False
FACA_DIA_OUTDOOR_CLARO2c.jpg,,FACA,CLARO,True,False
FACA_NOITE_INDOOR_CLARO2a.jpg,,FACA,CLARO,False,True
FACA_NOITE_INDOOR_CLARO2b.jpg,,FACA,CLARO,False,True
FACA_NOITE_INDOOR_CLARO2c.jpg,,FACA,CLARO,False,True
FACA_NOITE_OUTDOOR_CLARO2a.jpg,,FACA,CLARO,False,False
FACA_NOITE_OUTDOOR_CLARO2b.jpg,,FACA,CLARO,False,False
FACA_NOITE_OUTDOOR_CLARO2c.jpg,,FACA,CLARO,False,False
FACA_DIA_INDOOR_MADEIRA2a.jpg,,FACA,MADEIRA,True,True
FACA_DIA_INDOOR_MADEIRA2b.jpg,,FACA,MADEIRA,True,True
FACA_DIA_INDOOR_MADEIRA2c.jpg,,FACA,MADEIRA,True,True
FACA_DIA_OUTDOOR_MADEIRA2a.jpg,,FACA,MADEIRA,True,False
FACA_DIA_OUTDOOR_MADEIRA2b.jpg,,FACA,MADEIRA,True,False
FACA_DIA_OUTDOOR_MADEIRA2c.jpg,,FACA,MADEIRA,True,False
FACA_NOITE_INDOOR_MADEIRA2a.jpg,,FACA,MADEIRA,False,True
FACA_NOITE_INDOOR_MADEIRA2b.jpg,,FACA,MADEIRA,False,True
FACA_NOITE_INDOOR_MADEIRA2c.jpg,,FACA,MADEIRA,False,True
FACA_NOITE_OUTDOOR_MADEIRA2a.jpg,,FACA,MADEIRA,False,False
FACA_NOITE_OUTDOOR_MADEIRA2b.jpg,,FACA,MADEIRA,False,False
FACA_NOITE_OUTDOOR_MADEIRA2c.jpg,,FACA,MADEIRA,False,False
FACA_DIA_INDOOR_ESCURO3a.jpg,,FACA,ESCURO,True,True
FACA_DIA_INDOOR_ESCURO3b.jpg,,FACA,ESCURO,True,True
FACA_DIA_INDOOR_ESCURO3c.jpg,,FACA,ESCURO,True,True
FACA_DIA_OUTDOOR_ESCURO3a.jpg,,FACA,ESCURO,True,False
FACA_DIA_OUTDOOR_ESCURO3b.jpg,,FACA,ESCURO,True,False
FACA_DIA_OUTDOOR_ESCURO3c.jpg,,FACA,ESCURO,True,False
FACA_NOITE_INDOOR_ESCURO3a.jpg,,FACA,ESCURO,False,True
FACA_NOITE_INDOOR_ESCURO3b.jpg,,FACA,ESCURO,False,True
FACA_NOITE_INDOOR_ESCURO3c.jpg,,FACA,ESCURO,False,True
FACA_NOITE_OUTDOOR_ESCURO3a.jpg,,FACA,ESCURO,False,False
FACA_NOITE_OUTDOOR_ESCURO3b.jpg,,FACA,ESCURO,False,False
FACA_NOITE_OUTDOOR_ESCURO3c.jpg,,FACA,ESCURO,False,False
FACA_DIA_INDOOR_CLARO3a.jpg,,FACA,CLARO,True,True
FACA_DIA_INDOOR_CLARO3b.jpg,,FACA,CLARO,True,True
FACA_DIA_INDOOR_CLARO3c.jpg,,FACA,CLARO,True,True
FACA_DIA_OUTDOOR_CLARO3a.jpg,,FACA,CLARO,True,False
FACA_DIA_OUTDOOR_CLARO3b.jpg,,FACA,CLARO,True,False
FACA_DIA_OUTDOOR_CLARO3c.jpg,,FACA,CLARO,True,False
FACA_NOITE_INDOOR_CLARO3a.jpg,,FACA,CLARO,False,True
FACA_NOITE_INDOOR_CLARO3b.jpg,,FACA,CLARO,False,True
FACA_NOITE_INDOOR_CLARO3c.jpg,,FACA,CLARO,False,True
FACA_NOITE_OUTDOOR_CLARO3a.jpg,,FACA,CLARO,False,False
FACA_NOITE_OUTDOOR_CLARO3b.jpg,,FACA,CLARO,False,False
FACA_NOITE_OUTDOOR_CLARO3c.jpg,,FACA,CLARO,False,False
FACA_DIA_INDOOR_MADEIRA3a.jpg,,FACA,MADEIRA,True,True
FACA_DIA_INDOOR_MADEIRA3b.jpg,,FACA,MADEIRA,True,True
FACA_DIA_INDOOR_MADEIRA3c.jpg,,FACA,MADEIRA,True,True
FACA_DIA_OUTDOOR_MADEIRA3a.jpg,,FACA,MADEIRA,True,False
FACA_DIA_OUTDOOR_MADEIRA3b.jpg,,FACA,MADEIRA,True,False
FACA_DIA_OUTDOOR_MADEIRA3c.jpg,,FACA,MADEIRA,True,False
FACA_NOITE_INDOOR_MADEIRA3a.jpg,,FACA,MADEIRA,False,True
FACA_NOITE_INDOOR_MADEIRA3b.jpg,,FACA,MADEIRA,False,True
FACA_NOITE_INDOOR_MADEIRA3c.jpg,,FACA,MADEIRA,False,True
FACA_NOITE_OUTDOOR_MADEIRA3a.jpg,,FACA,MADEIRA,False,False
FACA_NOITE_OUTDOOR_MADEIRA3b.jpg,,FACA,MADEIRA,False,False
FACA_NOITE_OUTDOOR_MADEIRA3c.jpg,,FACA,MADEIRA,False,False
PANELA_DIA_INDOOR_ESCURO1a.jpg,2020-09-26,PANELA,ESCURO,True,True
PANELA_DIA_INDOOR_ESCURO1b.jpg,2020-09-26,PANELA,ESCURO,True,True
PANELA_DIA_INDOOR_ESCURO1c.jpg,2020-09-26,PANELA,ESCURO,True,True
PANELA_DIA_OUTDOOR_ESCURO1a.jpg,2020-09-26,PANELA,ESCURO,True,False
PANELA_DIA_OUTDOOR_ESCURO1b.jpg,2020-09-26,PANELA,ESCURO,True,False
PANELA_DIA_OUTDOOR_ESCURO1c.jpg,2020-09-26,PANELA,ESCURO,True,False
PANELA_NOITE_INDOOR_ESCURO1a.jpg,2020-09-26,PANELA,ESCURO,False,True
PANELA_NOITE_INDOOR_ESCURO1b.jpg,2020-09-26,PANELA,ESCURO,False,True
PANELA_NOITE_INDOOR_ESCURO1c.jpg,2020-09-26,PANELA,ESCURO,False,True
PANELA_NOITE_OUTDOOR_ESCURO1a.jpg,2020-09-26,PANELA,ESCURO,False,False
PANELA_NOITE_OUTDOOR_ESCURO1b.jpg,2020-09-26,PANELA,ESCURO,False,False
PANELA_NOITE_OUTDOOR_ESCURO1c.jpg,2020-09-26,PANELA,ESCURO,False,False
PANELA_DIA_INDOOR_CLARO1a.jpg,2020-09-26,PANELA,CLARO,True,True
PANELA_DIA_INDOOR_CLARO1b.jpg,2020-09-26,PANELA,CLARO,True,True
PANELA_DIA_INDOOR_CLARO1c.jpg,2020-09-26,PANELA,CLARO,True,True
PANELA_DIA_OUTDOOR_CLARO1a.jpg,2020-09-26,PANELA,CLARO,True,False
PANELA_DIA_OUTDOOR_CLARO1b.jpg,2020-09-26,PANELA,CLARO,True,False
PANELA_DIA_OUTDOOR_CLARO1c.jpg,2020-09-26,PANELA,CLARO,True,False
PANELA_NOITE_INDOOR_CLARO1a.jpg,2020-09-26,PANELA,CLARO,False,True
PANELA_NOITE_INDOOR_CLARO1b.jpg,2020-09-26,PANELA,CLARO,False,True
PANELA_NOITE_INDOOR_CLARO1c.jpg,2020-09-26,PANELA,CLARO,False,True
PANELA_NOITE_OUTDOOR_CLARO1a.jpg,2020-09-26,PANELA,CLARO,False,False
PANELA_NOITE_OUTDOOR_CLARO1b.jpg,2020-09-26,PANELA,CLARO,False,False
PANELA_NOITE_OUTDOOR_CLARO1c.jpg,2020-09-26,PANELA,CLARO,False,False
PANELA_DIA_INDOOR_MADEIRA1a.jpg,2020-09-26,PANELA,MADEIRA,True,True
PANELA_DIA_INDOOR_MADEIRA1b.jpg,2020-09-26,PANELA,MADEIRA,True,True
PANELA_DIA_INDOOR_MADEIRA1c.jpg,2020-09-26,PANELA,MADEIRA,True,True
PANELA_DIA_OUTDOOR_MADEIRA1a.jpg,2020-09-26,PANELA,MADEIRA,True,False
PANELA_DIA_OUTDOOR_MADEIRA1b.jpg,2020-09-26,PANELA,MADEIRA,True,False
PANELA_DIA_OUTDOOR_MADEIRA1c.jpg,2020-09-26,PANELA,MADEIRA,True,False
PANELA_NOITE_INDOOR_MADEIRA1a.jpg,2020-09-26,PANELA,MADEIRA,False,True
PANELA_NOITE_INDOOR_MADEIRA1b.jpg,2020-09-26,PANELA,MADEIRA,False,True
PANELA_NOITE_INDOOR_MADEIRA1c.jpg,2020-09-26,PANELA,MADEIRA,False,True
PANELA_NOITE_OUTDOOR_MADEIRA1a.jpg,2020-09-26,PANELA,MADEIRA,False,False
PANELA_NOITE_OUTDOOR_MADEIRA1b.jpg,2020-09-26,PANELA,MADEIRA,False,False
PANELA_NOITE_OUTDOOR_MADEIRA1c.jpg,2020-09-26,PANELA,MADEIRA,False,False
PANELA_DIA_INDOOR_ESCURO2a.jpg,,PANELA,ESCURO,True,True
PANELA_DIA_INDOOR_ESCURO2b.jpg,,PANELA,ESCURO,True,True
PANELA_DIA_INDOOR_ESCURO2c.jpg,,PANELA,ESCURO,True,True
PANELA_DIA_OUTDOOR_ESCURO2a.jpg,,PANELA,ESCURO,True,False
PANELA_DIA_OUTDOOR_ESCURO2b.jpg,,PANELA,ESCURO,True,False
PANELA_DIA_OUTDOOR_ESCURO2c.jpg,,PANELA,ESCURO,True,False
PANELA_NOITE_INDOOR_ESCURO2a.jpg,,PANELA,ESCURO,False,True
PANELA_NOITE_INDOOR_ESCURO2b.jpg,,PANELA,ESCURO,False,True
PANELA_NOITE_INDOOR_ESCURO2c.jpg,,PANELA,ESCURO,False,True
PANELA_NOITE_OUTDOOR_ESCURO2a.jpg,,PANELA,ESCURO,False,False
PANELA_NOITE_OUTDOOR_ESCURO2b.jpg,,PANELA,ESCURO,False,False
PANELA_NOITE_OUTDOOR_ESCURO2c.jpg,,PANELA,ESCURO,False,False
PANELA_DIA_INDOOR_CLARO2a.jpg,,PANELA,CLARO,True,True
PANELA_DIA_INDOOR_CLARO2b.jpg,,PANELA,CLARO,True,True
PANELA_DIA_INDOOR_CLARO2c.jpg,,PANELA,CLARO,True,True
PANELA_DIA_OUTDOOR_CLARO2a.jpg,,PANELA,CLARO,True,False
PANELA_DIA_OUTDOOR_CLARO2b.jpg,,PANELA,CLARO,True,False
PANELA_DIA_OUTDOOR_CLARO2c.jpg,,PANELA,CLARO,True,False
PANELA_NOITE_INDOOR_CLARO2a.jpg,,PANELA,CLARO,False,True
PANELA_NOITE_INDOOR_CLARO2b.jpg,,PANELA,CLARO,False,True
PANELA_NOITE_INDOOR_CLARO2c.jpg,,PANELA,CLARO,False,True
PANELA_NOITE_OUTDOOR_CLARO2a.jpg,,PANELA,CLARO,False,False
PANELA_NOITE_OUTDOOR_CLARO2b.jpg,,PANELA,CLARO,False,False
PANELA_NOITE_OUTDOOR_CLARO2c.jpg,,PANELA,CLARO,False,False
PANELA_DIA_INDOOR_MADEIRA2a.jpg,,PANELA,MADEIRA,True,True
PANELA_DIA_INDOOR_MADEIRA2b.jpg,,PANELA,MADEIRA,True,True
PANELA_DIA_INDOOR_MADEIRA2c.jpg,,PANELA,MADEIRA,True,True
PANELA_DIA_OUTDOOR_MADEIRA2a.jpg,,PANELA,MADEIRA,True,False
PANELA_DIA_OUTDOOR_MADEIRA2b.jpg,,PANELA,MADEIRA,True,False
PANELA_DIA_OUTDOOR_MADEIRA2c.jpg,,PANELA,MADEIRA,True,False
PANELA_NOITE_INDOOR_MADEIRA2a.jpg,,PANELA,MADEIRA,False,True
PANELA_NOITE_INDOOR_MADEIRA2b.jpg,,PANELA,MADEIRA,False,True
PANELA_NOITE_INDOOR_MADEIRA2c.jpg,,PANELA,MADEIRA,False,True
PANELA_NOITE_OUTDOOR_MADEIRA2a.jpg,,PANELA,MADEIRA,False,False
PANELA_NOITE_OUTDOOR_MADEIRA2b.jpg,,PANELA,MADEIRA,False,False
PANELA_NOITE_OUTDOOR_MADEIRA2c.jpg,,PANELA,MADEIRA,False,False
PANELA_DIA_INDOOR_ESCURO3a.jpg,,PANELA,ESCURO,True,True
PANELA_DIA_INDOOR_ESCURO3b.jpg,,PANELA,ESCURO,True,True
PANELA_DIA_INDOOR_ESCURO3c.jpg,,PANELA,ESCURO,True,True
PANELA_DIA_OUTDOOR_ESCURO3a.jpg,,PANELA,ESCURO,True,False
PANELA_DIA_OUTDOOR_ESCURO3b.jpg,,PANELA,ESCURO,True,False
PANELA_DIA_OUTDOOR_ESCURO3c.jpg,,PANELA,ESCURO,True,False
PANELA_NOITE_INDOOR_ESCURO3a.jpg,,PANELA,ESCURO,False,True
PANELA_NOITE_INDOOR_ESCURO3b.jpg,,PANELA,ESCURO,False,True
PANELA_NOITE_INDOOR_ESCURO3c.jpg,,PANELA,ESCURO,False,True
PANELA_NOITE_OUTDOOR_ESCURO3a.jpg,,PANELA,ESCURO,False,False
PANELA_NOITE_OUTDOOR_ESCURO3b.jpg,,PANELA,ESCURO,False,False
PANELA_NOITE_OUTDOOR_ESCURO3c.jpg,,PANELA,ESCURO,False,False
PANELA_DIA_INDOOR_CLARO3a.jpg,,PANELA,CLARO,True,True
PANELA_DIA_INDOOR_CLARO3b.jpg,,PANELA,CLARO,True,True
PANELA_DIA_INDOOR_CLARO3c.jpg,,PANELA,CLARO,True,True
PANELA_DIA_OUTDOOR_CLARO3a.jpg,,PANELA,CLARO,True,False
PANELA_DIA_OUTDOOR_CLARO3b.jpg,,PANELA,CLARO,True,False
PANELA_DIA_OUTDOOR_CLARO3c.jpg,,PANELA,CLARO,True,False
PANELA_NOITE_INDOOR_CLARO3a.jpg,,PANELA,CLARO,False,True
PANELA_NOITE_INDOOR_CLARO3b.jpg,,PANELA,CLARO,False,True
PANELA_NOITE_INDOOR_CLARO3c.jpg,,PANELA,CLARO,False,True
PANELA_NOITE_OUTDOOR_CLARO3a.jpg,,PANELA,CLARO,False,False
PANELA_NOITE_OUTDOOR_CLARO3b.jpg,,PANELA,CLARO,False,False
PANELA_NOITE_OUTDOOR_CLARO3c.jpg,,PANELA,CLARO,False,False
PANELA_DIA_INDOOR_MADEIRA3a.jpg,,PANELA,MADEIRA,True,True
PANELA_DIA_INDOOR_MADEIRA3b.jpg,,PANELA,MADEIRA,True,True
PANELA_DIA_INDOOR_MADEIRA3c.jpg,,PANELA,MADEIRA,True,True
PANELA_DIA_OUTDOOR_MADEIRA3a.jpg,,PANELA,MADEIRA,True,False
PANELA_DIA_OUTDOOR_MADEIRA3b.jpg,,PANELA,MADEIRA,True,False
PANELA_DIA_OUTDOOR_MADEIRA3c.jpg,,PANELA,MADEIRA,True,False
PANELA_NOITE_INDOOR_MADEIRA3a.jpg,,PANELA,MADEIRA,False,True
PANELA_NOITE_INDOOR_MADEIRA3b.jpg,,PANELA,MADEIRA,False,True
PANELA_NOITE_INDOOR_MADEIRA3c.jpg,,PANELA,MADEIRA,False,True
PANELA_NOITE_OUTDOOR_MADEIRA3a.jpg,,PANELA,MADEIRA,False,False
PANELA_NOITE_OUTDOOR_MADEIRA3b.jpg,,PANELA,MADEIRA,False,False
PANELA_NOITE_OUTDOOR_MADEIRA3c.jpg,,PANELA,MADEIRA,False,False
FRIGIDEIRA_DIA_INDOOR_ESCURO1a.jpg,2020-09-26,FRIGIDEIRA,ESCURO,True,True
FRIGIDEIRA_DIA_INDOOR_ESCURO1b.jpg,2020-09-26,FRIGIDEIRA,ESCURO,True,True
FRIGIDEIRA_DIA_INDOOR_ESCURO1c.jpg,2020-09-26,FRIGIDEIRA,ESCURO,True,True
FRIGIDEIRA_DIA_OUTDOOR_ESCURO1a.jpg,2020-09-26,FRIGIDEIRA,ESCURO,True,False
FRIGIDEIRA_DIA_OUTDOOR_ESCURO1b.jpg,2020-09-26,FRIGIDEIRA,ESCURO,True,False
FRIGIDEIRA_DIA_OUTDOOR_ESCURO1c.jpg,2020-09-26,FRIGIDEIRA,ESCURO,True,False
FRIGIDEIRA_NOITE_INDOOR_ESCURO1a.jpg,2020-09-26,FRIGIDEIRA,ESCURO,False,True
FRIGIDEIRA_NOITE_INDOOR_ESCURO1b.jpg,2020-09-26,FRIGIDEIRA,ESCURO,False,True
FRIGIDEIRA_NOITE_INDOOR_ESCURO1c.jpg,2020-09-26,FRIGIDEIRA,ESCURO,False,True
FRIGIDEIRA_NOITE_OUTDOOR_ESCURO1a.jpg,2020-09-26,FRIGIDEIRA,ESCURO,False,False
FRIGIDEIRA_NOITE_OUTDOOR_ESCURO1b.jpg,2020-09-26,FRIGIDEIRA,ESCURO,False,False
FRIGIDEIRA_NOITE_OUTDOOR_ESCURO1c.jpg,2020-09-26,FRIGIDEIRA,ESCURO,False,False
FRIGIDEIRA_DIA_INDOOR_CLARO1a.jpg,2020-09-26,FRIGIDEIRA,CLARO,True,True
FRIGIDEIRA_DIA_INDOOR_CLARO1b.jpg,2020-09-26,FRIGIDEIRA,CLARO,True,True
FRIGIDEIRA_DIA_INDOOR_CLARO1c.jpg,2020-09-26,FRIGIDEIRA,CLARO,True,True
FRIGIDEIRA_DIA_OUTDOOR_CLARO1a.jpg,2020-09-26,FRIGIDEIRA,CLARO,True,False
FRIGIDEIRA_DIA_OUTDOOR_CLARO1b.jpg,2020-09-26,FRIGIDEIRA,CLARO,True,False
FRIGIDEIRA_DIA_OUTDOOR_CLARO1c.jpg,2020-09-26,FRIGIDEIRA,CLARO,True,False
FRIGIDEIRA_NOITE_INDOOR_CLARO1a.jpg,2020-09-26,FRIGIDEIRA,CLARO,False,True
FRIGIDEIRA_NOITE_INDOOR_CLARO1b.jpg,2020-09-26,FRIGIDEIRA,CLARO,False,True
FRIGIDEIRA_NOITE_INDOOR_CLARO1c.jpg,2020-09-26,FRIGIDEIRA,CLARO,False,True
FRIGIDEIRA_NOITE_OUTDOOR_CLARO1a.jpg,2020-09-26,FRIGIDEIRA,CLARO,False,False
FRIGIDEIRA_NOITE_OUTDOOR_CLARO1b.jpg,2020-09-26,FRIGIDEIRA,CLARO,False,False
FRIGIDEIRA_NOITE_OUTDOOR_CLARO1c.jpg,2020-09-26,FRIGIDEIRA,CLARO,False,False
FRIGIDEIRA_DIA_INDOOR_MADEIRA1a.jpg,2020-09-26,FRIGIDEIRA,MADEIRA,True,True
FRIGIDEIRA_DIA_INDOOR_MADEIRA1b.jpg,2020-09-26,FRIGIDEIRA,MADEIRA,True,True
FRIGIDEIRA_DIA_INDOOR_MADEIRA1c.jpg,2020-09-26,FRIGIDEIRA,MADEIRA,True,True
FRIGIDEIRA_DIA_OUTDOOR_MADEIRA1a.jpg,2020-09-26,FRIGIDEIRA,MADEIRA,True,False
FRIGIDEIRA_DIA_OUTDOOR_MADEIRA1b.jpg,2020-09-26,FRIGIDEIRA,MADEIRA,True,False
FRIGIDEIRA_DIA_OUTDOOR_MADEIRA1c.jpg,2020-09-26,FRIGIDEIRA,MADEIRA,True,False
FRIGIDEIRA_NOITE_INDOOR_MADEIRA1a.jpg,2020-09-26,FRIGIDEIRA,MADEIRA,False,True
FRIGIDEIRA_NOITE_INDOOR_MADEIRA1b.jpg,2020-09-26,FRIGIDEIRA,MADEIRA,False,True
FRIGIDEIRA_NOITE_INDOOR_MADEIRA1c.jpg,2020-09-26,FRIGIDEIRA,MADEIRA,False,True
FRIGIDEIRA_NOITE_OUTDOOR_MADEIRA1a.jpg,2020-09-26,FRIGIDEIRA,MADEIRA,False,False
FRIGIDEIRA_NOITE_OUTDOOR_MADEIRA1b.jpg,2020-09-26,FRIGIDEIRA,MADEIRA,False,False
FRIGIDEIRA_NOITE_OUTDOOR_MADEIRA1c.jpg,2020-09-26,FRIGIDEIRA,MADEIRA,False,False
FRIGIDEIRA_DIA_INDOOR_ESCURO2a.jpg,,FRIGIDEIRA,ESCURO,True,True
FRIGIDEIRA_DIA_INDOOR_ESCURO2b.jpg,,FRIGIDEIRA,ESCURO,True,True
FRIGIDEIRA_DIA_INDOOR_ESCURO2c.jpg,,FRIGIDEIRA,ESCURO,True,True
FRIGIDEIRA_DIA_OUTDOOR_ESCURO2a.jpg,,FRIGIDEIRA,ESCURO,True,False
FRIGIDEIRA_DIA_OUTDOOR_ESCURO2b.jpg,,FRIGIDEIRA,ESCURO,True,False
FRIGIDEIRA_DIA_OUTDOOR_ESCURO2c.jpg,,FRIGIDEIRA,ESCURO,True,False
FRIGIDEIRA_NOITE_INDOOR_ESCURO2a.jpg,,FRIGIDEIRA,ESCURO,False,True
FRIGIDEIRA_NOITE_INDOOR_ESCURO2b.jpg,,FRIGIDEIRA,ESCURO,False,True
FRIGIDEIRA_NOITE_INDOOR_ESCURO2c.jpg,,FRIGIDEIRA,ESCURO,False,True
FRIGIDEIRA_NOITE_OUTDOOR_ESCURO2a.jpg,,FRIGIDEIRA,ESCURO,False,False
FRIGIDEIRA_NOITE_OUTDOOR_ESCURO2b.jpg,,FRIGIDEIRA,ESCURO,False,False
FRIGIDEIRA_NOITE_OUTDOOR_ESCURO2c.jpg,,FRIGIDEIRA,ESCURO,False,False
